學號,班一般名次,班一般人數,平均成績,鎖定排名,系所名稱,系一般名次,系一般人數,年級班別,組別,組一般名次,成績是否全到,班名次,班人數,系名次,系人數,組名次,組人數,學年
16ad4a016e1c35a9ce24a73b1643a99594ab33462665909843117ef77243b6e0,"14 ","36 ",90.07,全班成績已到鎖定排名,企業管理學系碩士在職專班,"14 ","36 ",3年級,,,成績全到,"14 ","36 ","14 ","36 ",,,107
a552bb2cca97b29fd02740bd9f46b96778c0b5155c3a41557ec6f6f494ff84d8,"1  ","21 ",94.50,全班成績已到鎖定排名,企業管理學系碩士在職專班,"1  ","21 ",2年級,,,成績全到,"1  ","21 ","1  ","21 ",,,106
3653bb0499081d81ddc46af44bbb6380fb5e24a773433da874030b6e2cd1831b,"11 ","36 ",91.14,全班成績已到鎖定排名,企業管理學系碩士在職專班,"11 ","36 ",3年級,,,成績全到,"11 ","36 ","11 ","36 ",,,107
8f8c683d342e4ad745714603e616da9f0775fa5b55372becd952da5e5ad25c89,"13 ","36 ",90.21,全班成績已到鎖定排名,企業管理學系碩士在職專班,"13 ","36 ",3年級,,,成績全到,"13 ","36 ","13 ","36 ",,,107
7077e68066a18c1c6ce1d837bdb9363c8013c011830e07659296816a7c431d9e,"10 ","36 ",91.56,全班成績已到鎖定排名,企業管理學系碩士在職專班,"10 ","36 ",3年級,,,成績全到,"10 ","36 ","10 ","36 ",,,107
bcec9602bf317e95cc36a47486508a87f6e26ca8e653357db757df9f9efafe60,"35 ","36 ",85.90,全班成績已到鎖定排名,企業管理學系碩士在職專班,"35 ","36 ",3年級,,,成績全到,"35 ","36 ","35 ","36 ",,,107
6fb5d690a8c20696e9af505d96215fdb09a8e25121fe3884299d0ff44ca4fda4,"4  ","36 ",93.94,全班成績已到鎖定排名,企業管理學系碩士在職專班,"4  ","36 ",3年級,,,成績全到,"4  ","36 ","4  ","36 ",,,107
2d44f6f4671fdcdf66fcbcd4099fee57372542a84507e5b41a08fcc6bdccfac9,"30 ","33 ",86.54,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"30 ","33 ",2年級,,,成績全到,"30 ","33 ","30 ","33 ",,,106
9b0dd373f8262356472797116303b91bbdd9ce92aafd6a7ae92b09f681b4700c,"31 ","33 ",86.46,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"31 ","33 ",2年級,,,成績全到,"31 ","33 ","31 ","33 ",,,106
2814cbd2c900d974be6f6ae02b0dca00f5567198b6ad2c96d09fd7861b403de7,"20 ","33 ",88.46,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"20 ","33 ",2年級,,,成績全到,"20 ","33 ","20 ","33 ",,,106
8f8b4d8a28983bb18b663d45bafd8ae563ce9d81211df36c895691cde422a1ee,"3  ","33 ",90.26,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"3  ","33 ",2年級,,,成績全到,"3  ","33 ","3  ","33 ",,,106
9c606fb2c7133e672437f1614d8eb8e54278e77c01f61720a12c6bc8ff5bd117,"25 ","33 ",87.95,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"25 ","33 ",2年級,,,成績全到,"25 ","33 ","25 ","33 ",,,106
53be621d2672d7daea0e6dcbf73bde3e55775b513a03baf6942e5a6505317879,"1  ","33 ",92.50,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"1  ","33 ",2年級,,,成績全到,"1  ","33 ","1  ","33 ",,,106
e55afcff530a5163e22a4bcf1cd7d5c0d9e8e01b22533711f9e8b3427eae7e38,"2  ","33 ",91.69,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"2  ","33 ",2年級,,,成績全到,"2  ","33 ","2  ","33 ",,,106
1a8e6a33fef868425ffd88b21b08156421075fd87e4c6c105e4f44ed35a27bb6,"15 ","33 ",88.77,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"15 ","33 ",2年級,,,成績全到,"15 ","33 ","15 ","33 ",,,106
f1034c91898cd821af24215231c0cc2f1e70d58b37830e0122c39c015894776c,"10 ","33 ",89.09,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"10 ","33 ",2年級,,,成績全到,"10 ","33 ","10 ","33 ",,,106
ecc1c65a9ea94ef74617d77df374ab08fb79ce04ded6583a3a2a58dfeb8975d7,"4  ","33 ",90.19,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"4  ","33 ",2年級,,,成績全到,"4  ","33 ","4  ","33 ",,,106
11c10f4dc8286891bc7e3ef8daa103da2162884f6118bb6c1a3b0601e63a1d8f,"28 ","33 ",87.54,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"28 ","33 ",2年級,,,成績全到,"28 ","33 ","28 ","33 ",,,106
6bae8384b9b6f3d393ff551c39f460c40f14c6993715dbf313b070b78699f012,"11 ","33 ",89.08,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"11 ","33 ",2年級,,,成績全到,"11 ","33 ","11 ","33 ",,,106
02d796629ba5def47aa325a6672a83eaab5027ea050d3cce7e7f2274588d9ecd,"7  ","33 ",89.35,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"7  ","33 ",2年級,,,成績全到,"7  ","33 ","7  ","33 ",,,106
ccad79a76d569a061e2c22f1f55c482e40109ae9ed1d85d6bb52a5e22c71cbca,"22 ","33 ",88.13,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"22 ","33 ",2年級,,,成績全到,"22 ","33 ","22 ","33 ",,,106
9dc778e60b0a45d1617a0d02915d7fed137d182f80b830781ce1d2ddfeb3c458,"24 ","33 ",87.96,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"24 ","33 ",2年級,,,成績全到,"24 ","33 ","24 ","33 ",,,106
0514810864aadcfd6a7d75491d4f5f439890474344deb324e345c1a6f529e380,"16 ","33 ",88.69,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"16 ","33 ",2年級,,,成績全到,"16 ","33 ","16 ","33 ",,,106
07689c6e35c7f3fd3c54c583943c54cd003d90feb644992458a4a8a4734db7e0,"19 ","33 ",88.50,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"19 ","33 ",2年級,,,成績全到,"19 ","33 ","19 ","33 ",,,106
9f8ae2cf1657d467aa9c652d797bfce22acb44ba35db45d1b71ab03452c6daa3,"9  ","33 ",89.30,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"9  ","33 ",2年級,,,成績全到,"9  ","33 ","9  ","33 ",,,106
df633b6b11c3f3a8a9e9fdb37f5cce513966ea2447960f013ce1cc68e0e16021,"13 ","33 ",88.85,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"13 ","33 ",2年級,,,成績全到,"13 ","33 ","13 ","33 ",,,106
d67e7adc1972cf09290347a559b27b57d7f1f5a3e6fc89991bc3f4dba08af8f6,"27 ","33 ",87.69,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"27 ","33 ",2年級,,,成績全到,"27 ","33 ","27 ","33 ",,,106
c988cbdcfefd20ab2be57063395204942d239f7bb079443b2f1c81b666e63789,"21 ","33 ",88.27,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"21 ","33 ",2年級,,,成績全到,"21 ","33 ","21 ","33 ",,,106
44ffff0b455bc1a3e0c6a8a10f91dcb1666ede2668b3869d35573e52d702d9c3,"13 ","33 ",88.85,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"13 ","33 ",2年級,,,成績全到,"13 ","33 ","13 ","33 ",,,106
eb0c237dc66bdc5f52ccb5cccce190cd6cfe56e7939cd47c3c566b8be071d185,"7  ","33 ",89.35,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"7  ","33 ",2年級,,,成績全到,"7  ","33 ","7  ","33 ",,,106
b69d078cee578150ce9e609a0d52f3c837997b20062f610aba66b442fc13a792,"17 ","33 ",88.66,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"17 ","33 ",2年級,,,成績全到,"17 ","33 ","17 ","33 ",,,106
86213b52ea751a406f4785bb6e7b9ffa7277c3df580dd5908cc1f43da7729ac3,"12 ","33 ",89.05,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"12 ","33 ",2年級,,,成績全到,"12 ","33 ","12 ","33 ",,,106
94e0f4613f834a1584a8f566063a63259d17bcb9618cdfffce546dfcd6241ccb,"5  ","33 ",89.96,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"5  ","33 ",2年級,,,成績全到,"5  ","33 ","5  ","33 ",,,106
6e12473c73df8b3ec00c4d301ff82592fbb721787c01815242194a6e2aa8bee2,"6  ","33 ",89.81,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"6  ","33 ",2年級,,,成績全到,"6  ","33 ","6  ","33 ",,,106
b779290afdf63e8fe9ba688b1eba34037971440f269ea61590afc2a435ce6a7b,"23 ","33 ",88.12,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"23 ","33 ",2年級,,,成績全到,"23 ","33 ","23 ","33 ",,,106
056ac1a4d8bbcf6e61a666fa8a34efc8f6484af85cbc38cdc6983055960e26be,"18 ","33 ",88.65,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"18 ","33 ",2年級,,,成績全到,"18 ","33 ","18 ","33 ",,,106
c52634f23c423e1d93cd53d181bf58b932f563f1d38a756adac5c1c087a47c26,"29 ","33 ",86.73,全班成績已到鎖定排名,資訊管理學系碩士在職專班,"29 ","33 ",2年級,,,成績全到,"29 ","33 ","29 ","33 ",,,106
a1c84781887b74df35b44e49c2fb212592db0b82eab8e26a8d500c0b3f6865d1,"11 ","22 ",87.88,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"11 ","22 ",2年級,,,成績全到,"11 ","22 ","11 ","22 ",,,106
d3a045f48348fbaf05ee2722f4373f3936da452342734dd3c5246f99bf19ef6d,"9  ","22 ",88.13,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"9  ","22 ",2年級,,,成績全到,"9  ","22 ","9  ","22 ",,,106
58ff7fdf935efe24d90bff2ab4c5e701abfbd6e79dffb1d924bca76f9c264aa0,"21 ","22 ",85.91,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"21 ","22 ",2年級,,,成績全到,"21 ","22 ","21 ","22 ",,,106
4fca33c6f2ff1748d998bd3c0f020ccf4558e0bc8d76faa9ec9d282cba73ed40,"1  ","22 ",93.59,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"1  ","22 ",2年級,,,成績全到,"1  ","22 ","1  ","22 ",,,106
9bc91d569e1502e62fda12fa70513176810f4ed35159124e0a668b5ef543777e,"3  ","22 ",91.42,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"3  ","22 ",2年級,,"   ",成績全到,"3  ","22 ","3  ","22 ","   ","   ",106
4bc735b9fb665d4fe86ffb4125dbcbdecc17dcb5ec024e3be971baa238b97459,"5  ","22 ",90.00,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"5  ","22 ",2年級,,,成績全到,"5  ","22 ","5  ","22 ",,,106
395b94a5199065865a2160543f0dc0b35f70c35de9134d1294a532dd9e7e188f,"6  ","22 ",88.63,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"6  ","22 ",2年級,,,成績全到,"6  ","22 ","6  ","22 ",,,106
c3702fd979f358fb3028a43c60d9f307e3e4df036f69419db3672f39e65d02b6,"4  ","22 ",90.59,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"4  ","22 ",2年級,,,成績全到,"4  ","22 ","4  ","22 ",,,106
0534e20f202936aaaef5ba38f8f31b769e11c5163b9337f391ab60b8392f6878,"20 ","22 ",86.25,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"20 ","22 ",2年級,,,成績全到,"20 ","22 ","20 ","22 ",,,106
606b932a19eea299e286acca819032219b2dae5b1c3a313c5e20dca1d5dfe10c,"2  ","22 ",91.84,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"2  ","22 ",2年級,,,成績全到,"2  ","22 ","2  ","22 ",,,106
ad9b6a2b5f9b7983823c22b8787b61af50bfdcfa102160abc6a86854bb4cce0a,"24 ","25 ",82.24,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"24 ","25 ",3年級,,,成績全到,"24 ","25 ","24 ","25 ",,,107
387df3c3ae5e42462f05811c3d4fedab925b25fc236dbe20df428f17b75b28df,"8  ","22 ",88.25,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"8  ","22 ",2年級,,,成績全到,"8  ","22 ","8  ","22 ",,,106
0aab4d41103163c64894412819c4fd069e8fe18e266a1596fce09ec67b231cab,"18 ","22 ",86.92,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"18 ","22 ",2年級,,"   ",成績全到,"18 ","22 ","18 ","22 ","   ","   ",106
ce0a436736fb925f298129823ec6e887a58fba8f68d13fb5fb334c9597c0a619,"13 ","22 ",87.67,全班成績已到鎖定排名,產業經濟研究所碩士在職專班,"13 ","22 ",2年級,,"   ",成績全到,"13 ","22 ","13 ","22 ","   ","   ",106
533ad203e3e0055e9f42a96705263d7ef7e826ace711f96e90bc39a19dfa81b8,"18 ","33 ",90.73,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"18 ","33 ",2年級,,,成績全到,"18 ","33 ","18 ","33 ",,,106
8d5ae43bfb00926e836b9452594efbea2901826130e7ba81d3b468be5e40881e,"26 ","33 ",88.23,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"26 ","33 ",2年級,,,成績全到,"26 ","33 ","26 ","33 ",,,106
6f5567310cc13ba3943612c0b4a569ad90e4e5693d45d3f872fd37169c1ffbea,"30 ","33 ",84.73,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"30 ","33 ",2年級,,,成績全到,"30 ","33 ","30 ","33 ",,,106
53d8df15ce832ece40fe0b7d791659a567a2c63b3867d51d70959b02e0e21381,"33 ","33 ",83.31,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"33 ","33 ",2年級,,,成績全到,"33 ","33 ","33 ","33 ",,,106
207d2395ba49d26adf92bf1c0ccb2c2590c7d0e42aa2f21cec19c18d64a1cdac,"7  ","33 ",92.16,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"7  ","33 ",2年級,,,成績全到,"7  ","33 ","7  ","33 ",,,106
069408db1e29ca6cde50b7af7464db702864eab1a7b105e272b614dda8e7b44c,"14 ","33 ",91.27,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"14 ","33 ",2年級,,,成績全到,"14 ","33 ","14 ","33 ",,,106
848db6ee7fc8a9a5a29a0b3e8125d17745a976c73c96b2ab214aa61097e8a0a3,"24 ","33 ",89.23,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"24 ","33 ",2年級,,,成績全到,"24 ","33 ","24 ","33 ",,,106
3fe47ca7ed0f2187e95daeeda101840d5a0dda61d7df8d09bf39fbe3c512f483,"17 ","33 ",90.81,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"17 ","33 ",2年級,,,成績全到,"17 ","33 ","17 ","33 ",,,106
3dd55bf0a844125994c4c8b3c6bea26d60f8fcec880de840a77d2c627ae83342,"9  ","33 ",91.66,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"9  ","33 ",2年級,,,成績全到,"9  ","33 ","9  ","33 ",,,106
87a6b9df1dac03af2aa7b500924ecddaedaaf68ab264d2377807fb4c50f0cb97,"6  ","33 ",92.27,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"6  ","33 ",2年級,,,成績全到,"6  ","33 ","6  ","33 ",,,106
629e4c6cb59021be5036aa030182473ea4f0e7d6e2c8d6c954ab5cee1dd1b32b,"2  ","33 ",93.16,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"2  ","33 ",2年級,,,成績全到,"2  ","33 ","2  ","33 ",,,106
d5fa9f25e0965f6728a58d43218c8b1c07e087bec20114f8f23e6ea82e36d534,"20 ","33 ",90.35,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"20 ","33 ",2年級,,,成績全到,"20 ","33 ","20 ","33 ",,,106
da5c7d874601e0b31c348c1ba802414d4faa70ca40f1f6c2b011599250c7c3f1,"8  ","33 ",91.89,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"8  ","33 ",2年級,,"   ",成績全到,"8  ","33 ","8  ","33 ","   ","   ",106
20adcfe74fd2e65fb8d658a0d92137e088683133eb5494bb2db94602d4ec04c8,"11 ","33 ",91.58,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"11 ","33 ",2年級,,,成績全到,"11 ","33 ","11 ","33 ",,,106
d7e45bf32ce08d02db670ebebab13e5d7deaa330b0713b06f5717630ed8b8394,"3  ","33 ",93.08,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"3  ","33 ",2年級,,,成績全到,"3  ","33 ","3  ","33 ",,,106
655cc89aea649193b612d7238005fa1c08330c00362d7d928b47cb89719e5819,"32 ","33 ",83.54,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"32 ","33 ",2年級,,,成績全到,"32 ","33 ","32 ","33 ",,,106
d24285d083b6b00aad9f5a63724712ac18d77f85bf276aae295cb93eede1eb8b,"5  ","33 ",92.73,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"5  ","33 ",2年級,,,成績全到,"5  ","33 ","5  ","33 ",,,106
11b3bb5f492dc4d4c059572438ad4296eb79814590cf0cd34891f01cb1f36e41,"15 ","33 ",91.16,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"15 ","33 ",2年級,,,成績全到,"15 ","33 ","15 ","33 ",,,106
1003f8ac65811a5958140dda45f0797286e5e7c69447f517098a646a95a72628,"22 ","33 ",90.00,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"22 ","33 ",2年級,,,成績全到,"22 ","33 ","22 ","33 ",,,106
1a5f316f4728c74218d8837aefa65f124468188ce5a80108c6ccc6540bb3e9a6,"12 ","33 ",91.31,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"12 ","33 ",2年級,,,成績全到,"12 ","33 ","12 ","33 ",,,106
06dd0043353cd84638da22d1790b3230e027886aa29773917d6d5da2ae641e41,"9  ","33 ",91.66,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"9  ","33 ",2年級,,,成績全到,"9  ","33 ","9  ","33 ",,,106
c348b01e86902bd7e19c46a75d4c06e1cee23db968998b1b127a443fb92e2f1d,"1  ","33 ",94.85,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"1  ","33 ",2年級,,,成績全到,"1  ","33 ","1  ","33 ",,,106
ab8bb52f5c89371525e15255e617409a35fa7b2225bf1271d913a2832cd2e275,"12 ","33 ",91.31,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"12 ","33 ",2年級,,,成績全到,"12 ","33 ","12 ","33 ",,,106
e406e8d639606246385d5833aa1671b0cd8032687d673a2ea8978090ac85e97b,"29 ","33 ",85.46,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"29 ","33 ",2年級,,,成績全到,"29 ","33 ","29 ","33 ",,,106
d6835f47719647a931f2c478595229840e14d11b51d8737e21cdfe3753a23737,"19 ","33 ",90.66,全班成績已到鎖定排名,工業管理研究所碩士在職專班,"19 ","33 ",2年級,,,成績全到,"19 ","33 ","19 ","33 ",,,106
4d13bca60ced45142a4e25ca23104d0d8e5e131234400fad1b9be0ae64f30b18,"2  ","30 ",92.79,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"2  ","30 ",2年級,,,成績全到,"2  ","30 ","2  ","30 ",,,106
6d893cbc010eb135e9bc85dc590419450677b809c9f1b2488d567a86f59bd2f1,"15 ","30 ",91.59,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"15 ","30 ",2年級,,,成績全到,"15 ","30 ","15 ","30 ",,,106
e394a44afa42225f664698741f4b4343ab7ac7124e96aa6a121378f0337a6c8b,"16 ","30 ",91.42,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"16 ","30 ",2年級,,"   ",成績全到,"16 ","30 ","16 ","30 ","   ","   ",106
b9cd5595f755821f5d9e241a2f467690bf8c4b00a6190ae42ac0f151d2aaf0a0,"6  ","30 ",92.42,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"6  ","30 ",2年級,,"   ",成績全到,"6  ","30 ","6  ","30 ","   ","   ",106
8eef5ca0f52f133b36eeb0785517b0cd405c5885769a9b6f610dae365f8d145e,"14 ","30 ",91.75,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"14 ","30 ",2年級,,,成績全到,"14 ","30 ","14 ","30 ",,,106
60c56938e302366ab80b46511e43a9cabfb199bdad9b1382099a9cd2e4d0e822,"16 ","30 ",91.42,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"16 ","30 ",2年級,,"   ",成績全到,"16 ","30 ","16 ","30 ","   ","   ",106
749fc876929fa3756329c24b8aa994011c6c2aaa2ef4bbc3ad5ee3be0499423e,"1  ","30 ",93.67,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"1  ","30 ",2年級,,"   ",成績全到,"1  ","30 ","1  ","30 ","   ","   ",106
470090166cf2cb9e15c61c800afaa3eb2460e9be1af91db7e455524355ca3e6f,"18 ","30 ",91.34,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"18 ","30 ",2年級,,,成績全到,"18 ","30 ","18 ","30 ",,,106
3d51d61ed2309aab4473657455535ae5337c405dfaf38ebcd171bb4dd9b35409,"4  ","30 ",92.63,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"4  ","30 ",2年級,,,成績全到,"4  ","30 ","4  ","30 ",,,106
a5b9b8593885ebbae7c506391057eeea65c0d02e4a47656a48975c1cefb30b1f,"30 ","30 ",89.71,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"30 ","30 ",2年級,,,成績全到,"30 ","30 ","30 ","30 ",,,106
4627d7fc9283e77f35193075b688e217224a0c22e7cb4baf97c215cbf9c967d0,"27 ","30 ",90.34,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"27 ","30 ",2年級,,,成績全到,"27 ","30 ","27 ","30 ",,,106
bb03a13121c4ee834905d1f7efa5bae3e7317b64f0b358e5b8f8725b17ea4d36,"8  ","30 ",92.25,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"8  ","30 ",2年級,,,成績全到,"8  ","30 ","8  ","30 ",,,106
44a33e18c6fd91fb53206770238ad0108b0fb3cd6f62fedf6c991b8ff17554b2,"6  ","30 ",92.42,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"6  ","30 ",2年級,,"   ",成績全到,"6  ","30 ","6  ","30 ","   ","   ",106
cc8b4d5889bb17520caf42c7aa41caf1bde9fff08864f58cfdc21d367f16063f,"26 ","30 ",90.59,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"26 ","30 ",2年級,,,成績全到,"26 ","30 ","26 ","30 ",,,106
1b67ca99218a77b6b3f744ec9aa7f004af1a3c6bebffec25de7ccef2df000873,"29 ","30 ",89.92,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"29 ","30 ",2年級,,"   ",成績全到,"29 ","30 ","29 ","30 ","   ","   ",106
b6a4358711f28266613f6345c81bd316ebb078025b7eccb16b551e4298e6d4cf,"10 ","30 ",92.17,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"10 ","30 ",2年級,,"   ",成績全到,"10 ","30 ","10 ","30 ","   ","   ",106
275ddbfbe539fc2f49deb442875d5f87c6cc984a9405da3c3ff1cc71f40603c1,"3  ","30 ",92.67,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"3  ","30 ",2年級,,"   ",成績全到,"3  ","30 ","3  ","30 ","   ","   ",106
ad7b96a0c8bc0689d242e7c6e30a110da41223f300c812084b9fdc2eefe52eec,"28 ","30 ",90.13,全班成績已到鎖定排名,人力資源管理研究所碩士在職專班,"28 ","30 ",2年級,,,成績全到,"28 ","30 ","28 ","30 ",,,106
